county,precinct,office,district,party,candidate,votes,,,,,,,,,,,,,,,,,,,,,,,,
Latah,Moscow 6,State House,5B,REP,Caroline Nilsson Troy,135,,,,,,,,,,,,,,,,,,,,,,,,
Latah,Moscow 7,State House,5B,REP,Caroline Nilsson Troy,181,,,,,,,,,,,,,,,,,,,,,,,,
Latah,Moscow 8,State House,5B,REP,Caroline Nilsson Troy,185,,,,,,,,,,,,,,,,,,,,,,,,
Latah,Moscow 9,State House,5B,REP,Caroline Nilsson Troy,126,,,,,,,,,,,,,,,,,,,,,,,,
Latah,Moscow 10,State House,5B,REP,Caroline Nilsson Troy,129,,,,,,,,,,,,,,,,,,,,,,,,
Latah,Moscow 11,State House,5B,REP,Caroline Nilsson Troy,94,,,,,,,,,,,,,,,,,,,,,,,,
Latah,Moscow 12,State House,5B,REP,Caroline Nilsson Troy,167,,,,,,,,,,,,,,,,,,,,,,,,
Latah,Moscow 13,State House,5B,REP,Caroline Nilsson Troy,83,,,,,,,,,,,,,,,,,,,,,,,,
Latah,Moscow 14,State House,5B,REP,Caroline Nilsson Troy,91,,,,,,,,,,,,,,,,,,,,,,,,
Latah,Moscow 15,State House,5B,REP,Caroline Nilsson Troy,114,,,,,,,,,,,,,,,,,,,,,,,,
Latah,Moscow 16,State House,5B,REP,Caroline Nilsson Troy,138,,,,,,,,,,,,,,,,,,,,,,,,
Latah,Moscow 17,State House,5B,REP,Caroline Nilsson Troy,135,,,,,,,,,,,,,,,,,,,,,,,,
Latah,Moscow 18,State House,5B,REP,Caroline Nilsson Troy,113,,,,,,,,,,,,,,,,,,,,,,,,
Latah,Deary 19,State House,5B,REP,Caroline Nilsson Troy,437,,,,,,,,,,,,,,,,,,,,,,,,
Latah,Farmington 20,State House,5B,REP,Caroline Nilsson Troy,24,,,,,,,,,,,,,,,,,,,,,,,,
Latah,Genesee 21,State House,5B,REP,Caroline Nilsson Troy,342,,,,,,,,,,,,,,,,,,,,,,,,
Latah,Harvard 22,State House,5B,REP,Caroline Nilsson Troy,117,,,,,,,,,,,,,,,,,,,,,,,,
Latah,Juliaetta 23,State House,5B,REP,Caroline Nilsson Troy,199,,,,,,,,,,,,,,,,,,,,,,,,
Latah,Kendrick 24,State House,5B,REP,Caroline Nilsson Troy,152,,,,,,,,,,,,,,,,,,,,,,,,
Latah,Linden 25,State House,5B,REP,Caroline Nilsson Troy,55,,,,,,,,,,,,,,,,,,,,,,,,
Latah,Palouse 26,State House,5B,REP,Caroline Nilsson Troy,116,,,,,,,,,,,,,,,,,,,,,,,,
Latah,Potlatch 27,State House,5B,REP,Caroline Nilsson Troy,348,,,,,,,,,,,,,,,,,,,,,,,,
Latah,Princeton 28,State House,5B,REP,Caroline Nilsson Troy,224,,,,,,,,,,,,,,,,,,,,,,,,
Latah,Troy North 29,State House,5B,REP,Caroline Nilsson Troy,272,,,,,,,,,,,,,,,,,,,,,,,,
Latah,Viola 30,State House,5B,REP,Caroline Nilsson Troy,133,,,,,,,,,,,,,,,,,,,,,,,,
Latah,Cora 31,State House,5B,REP,Caroline Nilsson Troy,97,,,,,,,,,,,,,,,,,,,,,,,,
Latah,Bovill 32,State House,5B,REP,Caroline Nilsson Troy,48,,,,,,,,,,,,,,,,,,,,,,,,
Latah,Onaway 37,State House,5B,REP,Caroline Nilsson Troy,53,,,,,,,,,,,,,,,,,,,,,,,,
Latah,Troy South 39,State House,5B,REP,Caroline Nilsson Troy,170,,,,,,,,,,,,,,,,,,,,,,,,
Latah,Absentee 36,State House,5B,REP,Caroline Nilsson Troy,5324,,,,,,,,,,,,,,,,,,,,,,,,
Lewis,001 Nezperce,State Senate,6,REP,Dan Johnson,338,,,,,,,,,,,,,,,,,,,,,,,,
Lewis,002 West Kamiah,State Senate,6,REP,Dan Johnson,492,,,,,,,,,,,,,,,,,,,,,,,,
Lewis,003 East Kamiah,State Senate,6,REP,Dan Johnson,145,,,,,,,,,,,,,,,,,,,,,,,,
Lewis,004 Craigmont,State Senate,6,REP,Dan Johnson,321,,,,,,,,,,,,,,,,,,,,,,,,
Lewis,005 Winchester,State Senate,6,REP,Dan Johnson,268,,,,,,,,,,,,,,,,,,,,,,,,
Lewis,006 Reubens,State Senate,6,REP,Dan Johnson,34,,,,,,,,,,,,,,,,,,,,,,,,
Lewis,007 Mohler,State Senate,6,REP,Dan Johnson,36,,,,,,,,,,,,,,,,,,,,,,,,
Lewis,008 Slickpoo,State Senate,6,REP,Dan Johnson,9,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Lewiston 1,State Senate,6,REP,Dan Johnson,247,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Lewiston 2,State Senate,6,REP,Dan Johnson,251,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Lewiston 3,State Senate,6,REP,Dan Johnson,266,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Lewiston 4,State Senate,6,REP,Dan Johnson,274,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Lewiston 5,State Senate,6,REP,Dan Johnson,234,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Lewiston 6,State Senate,6,REP,Dan Johnson,312,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Lewiston 7,State Senate,6,REP,Dan Johnson,220,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Lewiston 8,State Senate,6,REP,Dan Johnson,327,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Lewiston 9,State Senate,6,REP,Dan Johnson,372,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Lewiston 10,State Senate,6,REP,Dan Johnson,215,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Lewiston 11,State Senate,6,REP,Dan Johnson,191,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Lewiston 12,State Senate,6,REP,Dan Johnson,152,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Lewiston 13,State Senate,6,REP,Dan Johnson,422,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Lewiston 14,State Senate,6,REP,Dan Johnson,273,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Lewiston 15,State Senate,6,REP,Dan Johnson,344,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Lewiston 16,State Senate,6,REP,Dan Johnson,236,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Lewiston 17,State Senate,6,REP,Dan Johnson,330,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Lewiston 18,State Senate,6,REP,Dan Johnson,262,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Lewiston 19,State Senate,6,REP,Dan Johnson,349,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Lewiston 20,State Senate,6,REP,Dan Johnson,343,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Lewiston 21,State Senate,6,REP,Dan Johnson,439,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Lewiston 22,State Senate,6,REP,Dan Johnson,344,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Rimrock 23,State Senate,6,REP,Dan Johnson,91,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Foothills 24,State Senate,6,REP,Dan Johnson,265,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Tammany 25,State Senate,6,REP,Dan Johnson,268,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Lapwai 26,State Senate,6,REP,Dan Johnson,374,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Leland 27,State Senate,6,REP,Dan Johnson,133,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Lenore 28,State Senate,6,REP,Dan Johnson,164,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Peck 29,State Senate,6,REP,Dan Johnson,97,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Gifford 30,State Senate,6,REP,Dan Johnson,63,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Culdesac 31,State Senate,6,REP,Dan Johnson,152,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Webb 32,State Senate,6,REP,Dan Johnson,70,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Absentee,State Senate,6,REP,Dan Johnson,9999,,,,,,,,,,,,,,,,,,,,,,,,
Lewis,001 Nezperce,State House,6A,REP,Aaron Von Ehlinger,309,,,,,,,,,,,,,,,,,,,,,,,,
Lewis,002 West Kamiah,State House,6A,REP,Aaron Von Ehlinger,464,,,,,,,,,,,,,,,,,,,,,,,,
Lewis,003 East Kamiah,State House,6A,REP,Aaron Von Ehlinger,138,,,,,,,,,,,,,,,,,,,,,,,,
Lewis,004 Craigmont,State House,6A,REP,Aaron Von Ehlinger,314,,,,,,,,,,,,,,,,,,,,,,,,
Lewis,005 Winchester,State House,6A,REP,Aaron Von Ehlinger,258,,,,,,,,,,,,,,,,,,,,,,,,
Lewis,006 Reubens,State House,6A,REP,Aaron Von Ehlinger,36,,,,,,,,,,,,,,,,,,,,,,,,
Lewis,007 Mohler,State House,6A,REP,Aaron Von Ehlinger,36,,,,,,,,,,,,,,,,,,,,,,,,
Lewis,008 Slickpoo,State House,6A,REP,Aaron Von Ehlinger,9,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Lewiston 1,State House,6A,REP,Aaron Von Ehlinger,249,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Lewiston 2,State House,6A,REP,Aaron Von Ehlinger,248,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Lewiston 3,State House,6A,REP,Aaron Von Ehlinger,258,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Lewiston 4,State House,6A,REP,Aaron Von Ehlinger,273,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Lewiston 5,State House,6A,REP,Aaron Von Ehlinger,230,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Lewiston 6,State House,6A,REP,Aaron Von Ehlinger,306,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Lewiston 7,State House,6A,REP,Aaron Von Ehlinger,208,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Lewiston 8,State House,6A,REP,Aaron Von Ehlinger,312,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Lewiston 9,State House,6A,REP,Aaron Von Ehlinger,366,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Lewiston 10,State House,6A,REP,Aaron Von Ehlinger,213,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Lewiston 11,State House,6A,REP,Aaron Von Ehlinger,191,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Lewiston 12,State House,6A,REP,Aaron Von Ehlinger,151,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Lewiston 13,State House,6A,REP,Aaron Von Ehlinger,407,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Lewiston 14,State House,6A,REP,Aaron Von Ehlinger,271,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Lewiston 15,State House,6A,REP,Aaron Von Ehlinger,339,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Lewiston 16,State House,6A,REP,Aaron Von Ehlinger,232,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Lewiston 17,State House,6A,REP,Aaron Von Ehlinger,324,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Lewiston 18,State House,6A,REP,Aaron Von Ehlinger,260,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Lewiston 19,State House,6A,REP,Aaron Von Ehlinger,339,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Lewiston 20,State House,6A,REP,Aaron Von Ehlinger,343,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Lewiston 21,State House,6A,REP,Aaron Von Ehlinger,432,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Lewiston 22,State House,6A,REP,Aaron Von Ehlinger,341,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Rimrock 23,State House,6A,REP,Aaron Von Ehlinger,93,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Foothills 24,State House,6A,REP,Aaron Von Ehlinger,264,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Tammany 25,State House,6A,REP,Aaron Von Ehlinger,263,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Lapwai 26,State House,6A,REP,Aaron Von Ehlinger,359,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Leland 27,State House,6A,REP,Aaron Von Ehlinger,128,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Lenore 28,State House,6A,REP,Aaron Von Ehlinger,160,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Peck 29,State House,6A,REP,Aaron Von Ehlinger,101,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Gifford 30,State House,6A,REP,Aaron Von Ehlinger,59,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Culdesac 31,State House,6A,REP,Aaron Von Ehlinger,145,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Webb 32,State House,6A,REP,Aaron Von Ehlinger,65,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Absentee,State House,6A,REP,Aaron Von Ehlinger,9415,,,,,,,,,,,,,,,,,,,,,,,,
Lewis,001 Nezperce,State House,6B,REP,Mike Kingsley,306,,,,,,,,,,,,,,,,,,,,,,,,
Lewis,002 West Kamiah,State House,6B,REP,Mike Kingsley,469,,,,,,,,,,,,,,,,,,,,,,,,
Lewis,003 East Kamiah,State House,6B,REP,Mike Kingsley,143,,,,,,,,,,,,,,,,,,,,,,,,
Lewis,004 Craigmont,State House,6B,REP,Mike Kingsley,312,,,,,,,,,,,,,,,,,,,,,,,,
Lewis,005 Winchester,State House,6B,REP,Mike Kingsley,260,,,,,,,,,,,,,,,,,,,,,,,,
Lewis,006 Reubens,State House,6B,REP,Mike Kingsley,35,,,,,,,,,,,,,,,,,,,,,,,,
Lewis,007 Mohler,State House,6B,REP,Mike Kingsley,34,,,,,,,,,,,,,,,,,,,,,,,,
Lewis,008 Slickpoo,State House,6B,REP,Mike Kingsley,10,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Lewiston 1,State House,6B,REP,Mike Kingsley,248,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Lewiston 2,State House,6B,REP,Mike Kingsley,252,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Lewiston 3,State House,6B,REP,Mike Kingsley,262,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Lewiston 4,State House,6B,REP,Mike Kingsley,270,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Lewiston 5,State House,6B,REP,Mike Kingsley,231,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Lewiston 6,State House,6B,REP,Mike Kingsley,302,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Lewiston 7,State House,6B,REP,Mike Kingsley,218,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Lewiston 8,State House,6B,REP,Mike Kingsley,319,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Lewiston 9,State House,6B,REP,Mike Kingsley,365,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Lewiston 10,State House,6B,REP,Mike Kingsley,216,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Lewiston 11,State House,6B,REP,Mike Kingsley,197,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Lewiston 12,State House,6B,REP,Mike Kingsley,151,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Lewiston 13,State House,6B,REP,Mike Kingsley,407,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Lewiston 14,State House,6B,REP,Mike Kingsley,274,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Lewiston 15,State House,6B,REP,Mike Kingsley,338,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Lewiston 16,State House,6B,REP,Mike Kingsley,230,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Lewiston 17,State House,6B,REP,Mike Kingsley,330,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Lewiston 18,State House,6B,REP,Mike Kingsley,261,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Lewiston 19,State House,6B,REP,Mike Kingsley,344,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Lewiston 20,State House,6B,REP,Mike Kingsley,342,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Lewiston 21,State House,6B,REP,Mike Kingsley,440,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Lewiston 22,State House,6B,REP,Mike Kingsley,346,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Rimrock 23,State House,6B,REP,Mike Kingsley,93,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Foothills 24,State House,6B,REP,Mike Kingsley,267,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Tammany 25,State House,6B,REP,Mike Kingsley,272,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Lapwai 26,State House,6B,REP,Mike Kingsley,357,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Leland 27,State House,6B,REP,Mike Kingsley,128,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Lenore 28,State House,6B,REP,Mike Kingsley,161,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Peck 29,State House,6B,REP,Mike Kingsley,98,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Gifford 30,State House,6B,REP,Mike Kingsley,59,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Culdesac 31,State House,6B,REP,Mike Kingsley,149,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Webb 32,State House,6B,REP,Mike Kingsley,67,,,,,,,,,,,,,,,,,,,,,,,,
Nez Perce,Absentee,State House,6B,REP,Mike Kingsley,9316,,,,,,,,,,,,,,,,,,,,,,,,
Bonner,5 Careywood,State Senate,7,REP,Carl G. Crabtree,680,,,,,,,,,,,,,,,,,,,,,,,,
Bonner,12 Gamlin Lake,State Senate,7,REP,Carl G. Crabtree,441,,,,,,,,,,,,,,,,,,,,,,,,
Bonner,19 Lakeview,State Senate,7,REP,Carl G. Crabtree,177,,,,,,,,,,,,,,,,,,,,,,,,
Bonner,25 Sagle,State Senate,7,REP,Carl G. Crabtree,1015,,,,,,,,,,,,,,,,,,,,,,,,
Bonner,28 South Side,State Senate,7,REP,Carl G. Crabtree,600,,,,,,,,,,,,,,,,,,,,,,,,
Clearwater,1 Orofino,State Senate,7,REP,Carl G. Crabtree,253,,,,,,,,,,,,,,,,,,,,,,,,
Clearwater,2 Orofino,State Senate,7,REP,Carl G. Crabtree,264,,,,,,,,,,,,,,,,,,,,,,,,
Clearwater,3 Orofino,State Senate,7,REP,Carl G. Crabtree,292,,,,,,,,,,,,,,,,,,,,,,,,
Clearwater,4 Orofino,State Senate,7,REP,Carl G. Crabtree,218,,,,,,,,,,,,,,,,,,,,,,,,
Clearwater,5 Orofino,State Senate,7,REP,Carl G. Crabtree,266,,,,,,,,,,,,,,,,,,,,,,,,
Clearwater,6 Fraser,State Senate,7,REP,Carl G. Crabtree,70,,,,,,,,,,,,,,,,,,,,,,,,
Clearwater,7 Greer,State Senate,7,REP,Carl G. Crabtree,37,,,,,,,,,,,,,,,,,,,,,,,,
Clearwater,8 Teakean,State Senate,7,REP,Carl G. Crabtree,105,,,,,,,,,,,,,,,,,,,,,,,,
Clearwater,9 Weippe,State Senate,7,REP,Carl G. Crabtree,302,,,,,,,,,,,,,,,,,,,,,,,,
Clearwater,10 Headquarters,State Senate,7,REP,Carl G. Crabtree,16,,,,,,,,,,,,,,,,,,,,,,,,
Clearwater,11 Ahsahka,State Senate,7,REP,Carl G. Crabtree,131,,,,,,,,,,,,,,,,,,,,,,,,
Clearwater,12 Pierce,State Senate,7,REP,Carl G. Crabtree,171,,,,,,,,,,,,,,,,,,,,,,,,
Clearwater,13 Elk River,State Senate,7,REP,Carl G. Crabtree,100,,,,,,,,,,,,,,,,,,,,,,,,
Clearwater,14 Grangemont,State Senate,7,REP,Carl G. Crabtree,85,,,,,,,,,,,,,,,,,,,,,,,,
Clearwater,15 Absentee,State Senate,7,REP,Carl G. Crabtree,1452,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,001 Big Butte,State Senate,7,REP,Carl G. Crabtree,81,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,002 Clearwater,State Senate,7,REP,Carl G. Crabtree,154,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,003 Cottonwood 1,State Senate,7,REP,Carl G. Crabtree,176,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,004 Cottonwood 2,State Senate,7,REP,Carl G. Crabtree,174,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,005 Elk City,State Senate,7,REP,Carl G. Crabtree,102,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,006 Fenn,State Senate,7,REP,Carl G. Crabtree,81,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,007 Ferdinand,State Senate,7,REP,Carl G. Crabtree,119,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,008 Greencreek,State Senate,7,REP,Carl G. Crabtree,100,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,009 Glover,State Senate,7,REP,Carl G. Crabtree,143,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,010 Grangeville 1,State Senate,7,REP,Carl G. Crabtree,205,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,011 Grangeville 2,State Senate,7,REP,Carl G. Crabtree,211,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,012 Grangeville 3,State Senate,7,REP,Carl G. Crabtree,168,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,013 Grangeville 4,State Senate,7,REP,Carl G. Crabtree,244,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,014 Grangeville 5,State Senate,7,REP,Carl G. Crabtree,252,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,015 Harpster,State Senate,7,REP,Carl G. Crabtree,107,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,016 Joseph,State Senate,7,REP,Carl G. Crabtree,14,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,017 Kamiah,State Senate,7,REP,Carl G. Crabtree,424,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,018 Keuterville,State Senate,7,REP,Carl G. Crabtree,85,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,019 Kooskia,State Senate,7,REP,Carl G. Crabtree,507,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,020 Lowell,State Senate,7,REP,Carl G. Crabtree,52,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,021 Pollock,State Senate,7,REP,Carl G. Crabtree,188,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,022 Riggins,State Senate,7,REP,Carl G. Crabtree,210,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,023 Slate Creek I,State Senate,7,REP,Carl G. Crabtree,64,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,024 Stites,State Senate,7,REP,Carl G. Crabtree,133,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,025 White Bird,State Senate,7,REP,Carl G. Crabtree,130,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,026 Woodland,State Senate,7,REP,Carl G. Crabtree,100,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,027 Slate Creek II,State Senate,7,REP,Carl G. Crabtree,74,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,028 Absentee,State Senate,7,REP,Carl G. Crabtree,4004,,,,,,,,,,,,,,,,,,,,,,,,
Shoshone,01 Prichard/Murray,State Senate,7,REP,Carl G. Crabtree,94,,,,,,,,,,,,,,,,,,,,,,,,
Shoshone,02 Mullan,State Senate,7,REP,Carl G. Crabtree,253,,,,,,,,,,,,,,,,,,,,,,,,
Shoshone,03 Wallace,State Senate,7,REP,Carl G. Crabtree,412,,,,,,,,,,,,,,,,,,,,,,,,
Shoshone,04 Silverton,State Senate,7,REP,Carl G. Crabtree,203,,,,,,,,,,,,,,,,,,,,,,,,
Shoshone,05 Osburn,State Senate,7,REP,Carl G. Crabtree,605,,,,,,,,,,,,,,,,,,,,,,,,
Shoshone,06 Kellogg,State Senate,7,REP,Carl G. Crabtree,817,,,,,,,,,,,,,,,,,,,,,,,,
Shoshone,07 Wardner,State Senate,7,REP,Carl G. Crabtree,69,,,,,,,,,,,,,,,,,,,,,,,,
Shoshone,08 Smelterville,State Senate,7,REP,Carl G. Crabtree,284,,,,,,,,,,,,,,,,,,,,,,,,
Shoshone,09 Pinehurst,State Senate,7,REP,Carl G. Crabtree,767,,,,,,,,,,,,,,,,,,,,,,,,
Shoshone,10 Kingston/Cataldo,State Senate,7,REP,Carl G. Crabtree,567,,,,,,,,,,,,,,,,,,,,,,,,
Shoshone,11 Calder,State Senate,7,REP,Carl G. Crabtree,85,,,,,,,,,,,,,,,,,,,,,,,,
Shoshone,12 Clarkia,State Senate,7,REP,Carl G. Crabtree,43,,,,,,,,,,,,,,,,,,,,,,,,
Shoshone,13 Avery,State Senate,7,REP,Carl G. Crabtree,22,,,,,,,,,,,,,,,,,,,,,,,,
Shoshone,14 Absentee,State Senate,7,REP,Carl G. Crabtree,698,,,,,,,,,,,,,,,,,,,,,,,,
Bonner,5 Careywood,State House,7A,REP,Priscilla Giddings,682,,,,,,,,,,,,,,,,,,,,,,,,
Bonner,12 Gamlin Lake,State House,7A,REP,Priscilla Giddings,423,,,,,,,,,,,,,,,,,,,,,,,,
Bonner,19 Lakeview,State House,7A,REP,Priscilla Giddings,174,,,,,,,,,,,,,,,,,,,,,,,,
Bonner,25 Sagle,State House,7A,REP,Priscilla Giddings,999,,,,,,,,,,,,,,,,,,,,,,,,
Bonner,28 South Side,State House,7A,REP,Priscilla Giddings,598,,,,,,,,,,,,,,,,,,,,,,,,
Clearwater,1 Orofino,State House,7A,REP,Priscilla Giddings,256,,,,,,,,,,,,,,,,,,,,,,,,
Clearwater,2 Orofino,State House,7A,REP,Priscilla Giddings,262,,,,,,,,,,,,,,,,,,,,,,,,
Clearwater,3 Orofino,State House,7A,REP,Priscilla Giddings,284,,,,,,,,,,,,,,,,,,,,,,,,
Clearwater,4 Orofino,State House,7A,REP,Priscilla Giddings,214,,,,,,,,,,,,,,,,,,,,,,,,
Clearwater,5 Orofino,State House,7A,REP,Priscilla Giddings,265,,,,,,,,,,,,,,,,,,,,,,,,
Clearwater,6 Fraser,State House,7A,REP,Priscilla Giddings,72,,,,,,,,,,,,,,,,,,,,,,,,
Clearwater,7 Greer,State House,7A,REP,Priscilla Giddings,37,,,,,,,,,,,,,,,,,,,,,,,,
Clearwater,8 Teakean,State House,7A,REP,Priscilla Giddings,103,,,,,,,,,,,,,,,,,,,,,,,,
Clearwater,9 Weippe,State House,7A,REP,Priscilla Giddings,293,,,,,,,,,,,,,,,,,,,,,,,,
Clearwater,10 Headquarters,State House,7A,REP,Priscilla Giddings,15,,,,,,,,,,,,,,,,,,,,,,,,
Clearwater,11 Ahsahka,State House,7A,REP,Priscilla Giddings,132,,,,,,,,,,,,,,,,,,,,,,,,
Clearwater,12 Pierce,State House,7A,REP,Priscilla Giddings,167,,,,,,,,,,,,,,,,,,,,,,,,
Clearwater,13 Elk River,State House,7A,REP,Priscilla Giddings,97,,,,,,,,,,,,,,,,,,,,,,,,
Clearwater,14 Grangemont,State House,7A,REP,Priscilla Giddings,84,,,,,,,,,,,,,,,,,,,,,,,,
