book,sheet,county,office,district,party,candidate,votes
Ballots Cast",2049
/home/nacnudus/R/openelections-data-id/xlsx/2008/08%20Pri_fed_cnty.xlsx,Pri2008,Payette,Voting Statistics,NA,Rep.,"Number
Ballots Cast",2023
/home/nacnudus/R/openelections-data-id/xlsx/2008/08%20Pri_fed_cnty.xlsx,Pri2008,Power,Voting Statistics,NA,Rep.,"Number
Ballots Cast",588
/home/nacnudus/R/openelections-data-id/xlsx/2008/08%20Pri_fed_cnty.xlsx,Pri2008,Shoshone,Voting Statistics,NA,Rep.,"Number
Ballots Cast",3317
/home/nacnudus/R/openelections-data-id/xlsx/2008/08%20Pri_fed_cnty.xlsx,Pri2008,Teton,Voting Statistics,NA,Rep.,"Number
Ballots Cast",1456
/home/nacnudus/R/openelections-data-id/xlsx/2008/08%20Pri_fed_cnty.xlsx,Pri2008,Twin Falls,Voting Statistics,NA,Rep.,"Number
Ballots Cast",6218
/home/nacnudus/R/openelections-data-id/xlsx/2008/08%20Pri_fed_cnty.xlsx,Pri2008,Valley,Voting Statistics,NA,Rep.,"Number
Ballots Cast",2351
/home/nacnudus/R/openelections-data-id/xlsx/2008/08%20Pri_fed_cnty.xlsx,Pri2008,Washington,Voting Statistics,NA,Rep.,"Number
Ballots Cast",2254
/home/nacnudus/R/openelections-data-id/xlsx/2008/08%20Pri_fed_cnty.xlsx,Pri2008,Ada,Voting Statistics,NA,Rep.,"Number
Ballots Cast",39518
/home/nacnudus/R/openelections-data-id/xlsx/2008/08%20Pri_fed_cnty.xlsx,Pri2008,Adams,Voting Statistics,NA,Rep.,"% of Registered
Voters That Voted",0.510614101592115
/home/nacnudus/R/openelections-data-id/xlsx/2008/08%20Pri_fed_cnty.xlsx,Pri2008,Bannock,Voting Statistics,NA,Rep.,"% of Registered
Voters That Voted",0.17872253657541903
/home/nacnudus/R/openelections-data-id/xlsx/2008/08%20Pri_fed_cnty.xlsx,Pri2008,Bear Lake,Voting Statistics,NA,Rep.,"% of Registered
Voters That Voted",0.478010922678931
/home/nacnudus/R/openelections-data-id/xlsx/2008/08%20Pri_fed_cnty.xlsx,Pri2008,Benewah,Voting Statistics,NA,Rep.,"% of Registered
Voters That Voted",0.262250262881178
/home/nacnudus/R/openelections-data-id/xlsx/2008/08%20Pri_fed_cnty.xlsx,Pri2008,Bingham,Voting Statistics,NA,Rep.,"% of Registered
Voters That Voted",0.33644578313253
/home/nacnudus/R/openelections-data-id/xlsx/2008/08%20Pri_fed_cnty.xlsx,Pri2008,Blaine,Voting Statistics,NA,Rep.,"% of Registered
Voters That Voted",0.21290322580645205
/home/nacnudus/R/openelections-data-id/xlsx/2008/08%20Pri_fed_cnty.xlsx,Pri2008,Boise,Voting Statistics,NA,Rep.,"% of Registered
Voters That Voted",0.407729878955192
/home/nacnudus/R/openelections-data-id/xlsx/2008/08%20Pri_fed_cnty.xlsx,Pri2008,Bonner,Voting Statistics,NA,Rep.,"% of Registered
Voters That Voted",0.30582871446450904
/home/nacnudus/R/openelections-data-id/xlsx/2008/08%20Pri_fed_cnty.xlsx,Pri2008,Bonneville,Voting Statistics,NA,Rep.,"% of Registered
Voters That Voted",0.17696306799000702
/home/nacnudus/R/openelections-data-id/xlsx/2008/08%20Pri_fed_cnty.xlsx,Pri2008,Boundary,Voting Statistics,NA,Rep.,"% of Registered
Voters That Voted",0.37846715328467107
/home/nacnudus/R/openelections-data-id/xlsx/2008/08%20Pri_fed_cnty.xlsx,Pri2008,Butte,Voting Statistics,NA,Rep.,"% of Registered
Voters That Voted",0.5952242283051831
/home/nacnudus/R/openelections-data-id/xlsx/2008/08%20Pri_fed_cnty.xlsx,Pri2008,Camas,Voting Statistics,NA,Rep.,"% of Registered
Voters That Voted",0.490170380078637
/home/nacnudus/R/openelections-data-id/xlsx/2008/08%20Pri_fed_cnty.xlsx,Pri2008,Canyon,Voting Statistics,NA,Rep.,"% of Registered
Voters That Voted",0.275845081646551
/home/nacnudus/R/openelections-data-id/xlsx/2008/08%20Pri_fed_cnty.xlsx,Pri2008,Caribou,Voting Statistics,NA,Rep.,"% of Registered
Voters That Voted",0.5561497326203212
/home/nacnudus/R/openelections-data-id/xlsx/2008/08%20Pri_fed_cnty.xlsx,Pri2008,Cassia,Voting Statistics,NA,Rep.,"% of Registered
Voters That Voted",0.3798222922056011
/home/nacnudus/R/openelections-data-id/xlsx/2008/08%20Pri_fed_cnty.xlsx,Pri2008,Clark,Voting Statistics,NA,Rep.,"% of Registered
Voters That Voted",0.7171215880893299
/home/nacnudus/R/openelections-data-id/xlsx/2008/08%20Pri_fed_cnty.xlsx,Pri2008,Clearwater,Voting Statistics,NA,Rep.,"% of Registered
Voters That Voted",0.22673031026253002
/home/nacnudus/R/openelections-data-id/xlsx/2008/08%20Pri_fed_cnty.xlsx,Pri2008,Custer,Voting Statistics,NA,Rep.,"% of Registered
Voters That Voted",0.420007222824124
/home/nacnudus/R/openelections-data-id/xlsx/2008/08%20Pri_fed_cnty.xlsx,Pri2008,Elmore,Voting Statistics,NA,Rep.,"% of Registered
Voters That Voted",0.24930889730725903
/home/nacnudus/R/openelections-data-id/xlsx/2008/08%20Pri_fed_cnty.xlsx,Pri2008,Franklin,Voting Statistics,NA,Rep.,"% of Registered
Voters That Voted",0.391468416735029
/home/nacnudus/R/openelections-data-id/xlsx/2008/08%20Pri_fed_cnty.xlsx,Pri2008,Fremont,Voting Statistics,NA,Rep.,"% of Registered
Voters That Voted",0.502540281608361
/home/nacnudus/R/openelections-data-id/xlsx/2008/08%20Pri_fed_cnty.xlsx,Pri2008,Gem,Voting Statistics,NA,Rep.,"% of Registered
Voters That Voted",0.39108855047941304
/home/nacnudus/R/openelections-data-id/xlsx/2008/08%20Pri_fed_cnty.xlsx,Pri2008,Gooding,Voting Statistics,NA,Rep.,"% of Registered
Voters That Voted",0.358605930907979
/home/nacnudus/R/openelections-data-id/xlsx/2008/08%20Pri_fed_cnty.xlsx,Pri2008,Idaho,Voting Statistics,NA,Rep.,"% of Registered
Voters That Voted",0.36507936507936506
/home/nacnudus/R/openelections-data-id/xlsx/2008/08%20Pri_fed_cnty.xlsx,Pri2008,Jefferson,Voting Statistics,NA,Rep.,"% of Registered
Voters That Voted",0.181752156150704
/home/nacnudus/R/openelections-data-id/xlsx/2008/08%20Pri_fed_cnty.xlsx,Pri2008,Jerome,Voting Statistics,NA,Rep.,"% of Registered
Voters That Voted",0.313756549287194
/home/nacnudus/R/openelections-data-id/xlsx/2008/08%20Pri_fed_cnty.xlsx,Pri2008,Kootenai,Voting Statistics,NA,Rep.,"% of Registered
Voters That Voted",0.212061354283576
/home/nacnudus/R/openelections-data-id/xlsx/2008/08%20Pri_fed_cnty.xlsx,Pri2008,Latah,Voting Statistics,NA,Rep.,"% of Registered
Voters That Voted",0.114844868735084
/home/nacnudus/R/openelections-data-id/xlsx/2008/08%20Pri_fed_cnty.xlsx,Pri2008,Lemhi,Voting Statistics,NA,Rep.,"% of Registered
Voters That Voted",0.439748018695387
/home/nacnudus/R/openelections-data-id/xlsx/2008/08%20Pri_fed_cnty.xlsx,Pri2008,Lewis,Voting Statistics,NA,Rep.,"% of Registered
Voters That Voted",0.4302103250478011
/home/nacnudus/R/openelections-data-id/xlsx/2008/08%20Pri_fed_cnty.xlsx,Pri2008,Lincoln,Voting Statistics,NA,Rep.,"% of Registered
Voters That Voted",0.45399907535829903
/home/nacnudus/R/openelections-data-id/xlsx/2008/08%20Pri_fed_cnty.xlsx,Pri2008,Madison,Voting Statistics,NA,Rep.,"% of Registered
Voters That Voted",0.320393190398176
/home/nacnudus/R/openelections-data-id/xlsx/2008/08%20Pri_fed_cnty.xlsx,Pri2008,Minidoka,Voting Statistics,NA,Rep.,"% of Registered
Voters That Voted",0.277069297401347
/home/nacnudus/R/openelections-data-id/xlsx/2008/08%20Pri_fed_cnty.xlsx,Pri2008,Nez Perce,Voting Statistics,NA,Rep.,"% of Registered
Voters That Voted",0.183311778512238
/home/nacnudus/R/openelections-data-id/xlsx/2008/08%20Pri_fed_cnty.xlsx,Pri2008,Oneida,Voting Statistics,NA,Rep.,"% of Registered
Voters That Voted",0.587941628264209
/home/nacnudus/R/openelections-data-id/xlsx/2008/08%20Pri_fed_cnty.xlsx,Pri2008,Owyhee,Voting Statistics,NA,Rep.,"% of Registered
Voters That Voted",0.449637919684003
/home/nacnudus/R/openelections-data-id/xlsx/2008/08%20Pri_fed_cnty.xlsx,Pri2008,Payette,Voting Statistics,NA,Rep.,"% of Registered
Voters That Voted",0.19966442953020103
/home/nacnudus/R/openelections-data-id/xlsx/2008/08%20Pri_fed_cnty.xlsx,Pri2008,Power,Voting Statistics,NA,Rep.,"% of Registered
Voters That Voted",0.17943240768996005
/home/nacnudus/R/openelections-data-id/xlsx/2008/08%20Pri_fed_cnty.xlsx,Pri2008,Shoshone,Voting Statistics,NA,Rep.,"% of Registered
Voters That Voted",0.5268424396442181
/home/nacnudus/R/openelections-data-id/xlsx/2008/08%20Pri_fed_cnty.xlsx,Pri2008,Teton,Voting Statistics,NA,Rep.,"% of Registered
Voters That Voted",0.2819519752130131
/home/nacnudus/R/openelections-data-id/xlsx/2008/08%20Pri_fed_cnty.xlsx,Pri2008,Twin Falls,Voting Statistics,NA,Rep.,"% of Registered
Voters That Voted",0.191617873651772
/home/nacnudus/R/openelections-data-id/xlsx/2008/08%20Pri_fed_cnty.xlsx,Pri2008,Valley,Voting Statistics,NA,Rep.,"% of Registered
Voters That Voted",0.3808520978454561
/home/nacnudus/R/openelections-data-id/xlsx/2008/08%20Pri_fed_cnty.xlsx,Pri2008,Washington,Voting Statistics,NA,Rep.,"% of Registered
Voters That Voted",0.444839155318729
/home/nacnudus/R/openelections-data-id/xlsx/2008/08%20Pri_fed_cnty.xlsx,Pri2008,Ada,Voting Statistics,NA,Rep.,"% of Registered
Voters That Voted",0.21127536154401302
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Adams,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,"R. Skipper ""Skip"" Brandt",129
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Benewah,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,"R. Skipper ""Skip"" Brandt",201
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Boise,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,"R. Skipper ""Skip"" Brandt",115
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Bonner,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,"R. Skipper ""Skip"" Brandt",320
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Boundary,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,"R. Skipper ""Skip"" Brandt",139
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Canyon,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,"R. Skipper ""Skip"" Brandt",578
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Clearwater,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,"R. Skipper ""Skip"" Brandt",391
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Gem,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,"R. Skipper ""Skip"" Brandt",136
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Idaho,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,"R. Skipper ""Skip"" Brandt",1064
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Kootenai,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,"R. Skipper ""Skip"" Brandt",874
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Latah,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,"R. Skipper ""Skip"" Brandt",294
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Lewis,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,"R. Skipper ""Skip"" Brandt",297
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Nez Perce,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,"R. Skipper ""Skip"" Brandt",459
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Owyhee,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,"R. Skipper ""Skip"" Brandt",125
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Payette,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,"R. Skipper ""Skip"" Brandt",67
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Shoshone,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,"R. Skipper ""Skip"" Brandt",32
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Valley,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,"R. Skipper ""Skip"" Brandt",257
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Washington,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,"R. Skipper ""Skip"" Brandt",166
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Ada,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,"R. Skipper ""Skip"" Brandt",645
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Adams,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,Keith Johnson,233
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Benewah,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,Keith Johnson,118
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Boise,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,Keith Johnson,211
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Bonner,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,Keith Johnson,650
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Boundary,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,Keith Johnson,162
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Canyon,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,Keith Johnson,2522
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Clearwater,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,Keith Johnson,36
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Gem,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,Keith Johnson,523
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Idaho,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,Keith Johnson,222
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Kootenai,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,Keith Johnson,1913
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Latah,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,Keith Johnson,241
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Lewis,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,Keith Johnson,36
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Nez Perce,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,Keith Johnson,215
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Owyhee,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,Keith Johnson,246
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Payette,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,Keith Johnson,247
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Shoshone,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,Keith Johnson,122
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Valley,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,Keith Johnson,235
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Washington,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,Keith Johnson,337
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Ada,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,Keith Johnson,4917
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Adams,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,Bill Sali,173
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Benewah,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,Bill Sali,126
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Boise,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,Bill Sali,287
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Bonner,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,Bill Sali,1595
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Boundary,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,Bill Sali,324
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Canyon,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,Bill Sali,3160
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Clearwater,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,Bill Sali,134
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Gem,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,Bill Sali,588
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Idaho,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,Bill Sali,678
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Kootenai,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,Bill Sali,4091
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Latah,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,Bill Sali,521
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Lewis,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,Bill Sali,87
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Nez Perce,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,Bill Sali,462
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Owyhee,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,Bill Sali,206
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Payette,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,Bill Sali,377
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Shoshone,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,Bill Sali,109
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Valley,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,Bill Sali,270
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Washington,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,Bill Sali,417
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Ada,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,Bill Sali,5380
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Adams,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,"Norman M. ""Norm"" Semanko",116
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Benewah,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,"Norman M. ""Norm"" Semanko",41
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Boise,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,"Norman M. ""Norm"" Semanko",145
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Bonner,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,"Norman M. ""Norm"" Semanko",393
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Boundary,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,"Norman M. ""Norm"" Semanko",103
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Canyon,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,"Norman M. ""Norm"" Semanko",1746
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Clearwater,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,"Norman M. ""Norm"" Semanko",13
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Gem,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,"Norman M. ""Norm"" Semanko",232
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Idaho,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,"Norman M. ""Norm"" Semanko",132
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Kootenai,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,"Norman M. ""Norm"" Semanko",1654
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Latah,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,"Norman M. ""Norm"" Semanko",334
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Lewis,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,"Norman M. ""Norm"" Semanko",28
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Nez Perce,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,"Norman M. ""Norm"" Semanko",282
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Owyhee,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,"Norman M. ""Norm"" Semanko",210
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Payette,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,"Norman M. ""Norm"" Semanko",343
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Shoshone,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,"Norman M. ""Norm"" Semanko",49
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Valley,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,"Norman M. ""Norm"" Semanko",184
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Washington,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,"Norman M. ""Norm"" Semanko",247
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Ada,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,"Norman M. ""Norm"" Semanko",1724
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Adams,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,Sheila Sorensen,276
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Benewah,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,Sheila Sorensen,129
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Boise,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,Sheila Sorensen,323
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Bonner,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,Sheila Sorensen,955
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Boundary,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,Sheila Sorensen,205
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Canyon,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,Sheila Sorensen,1911
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Clearwater,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,Sheila Sorensen,105
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Gem,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,Sheila Sorensen,485
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Idaho,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,Sheila Sorensen,290
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Kootenai,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,Sheila Sorensen,2243
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Latah,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,Sheila Sorensen,678
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Lewis,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,Sheila Sorensen,85
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Nez Perce,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,Sheila Sorensen,378
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Owyhee,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,Sheila Sorensen,201
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Payette,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,Sheila Sorensen,275
/home/nacnudus/R/openelections-data-id/xlsx/2006/06pri_stwd_cnty.xlsx,pri2006,Shoshone,UNITED STATES REPRESENTATIVE DISTRICT,1,REP,Sheila Sorensen,129
